date,text,reply,media_urls
2026-02-14 01:24:50,"ちょっと1時間超えてた。
12日めっちゃシコってた。 https://x.com/ka____nibaru/status/2022411517854126220",https://note.com/puregrinding1/n/n4eabc4c9b556,https://pbs.twimg.com/media/HBFMlwbbAAA7otb.jpg
2026-02-14 02:38:07,"世間では、太っていた人が「3ヶ月で−10kg！」と痩せると賞賛される。

しかし本当に優秀なのは、そもそも太らない人間だ。

増えすぎる前に抑え、必要なら増やし、不要なら減らす。

増量も減量も自己管理できる人間である。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-14 03:00:00,"ヒョロガリが増量期にやってたこと

・4000kcalを目標
・タンパク質は目標体重×3g
・毎日米3合
・週3~5でジム
・全卵5~10個
・生クリームスムージー

俺はこれで9か月で14kg増えた。

「食っても太らない」は食ってないだけ

※あくまでピーク時です。生クリームは真似しないでね。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-14 05:47:00,"体型を変えるために必要な期間

1ヶ月目：変化なし
2ヶ月目：なんとなく締まった気がする
3ヶ月目：自分で気づく
6ヶ月目：周りに言われる
1年目：写真で見ると別人

俺はヒョロガリチー牛時代に1年かけて7kg増やした。

焦るな。続けろ。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-14 06:31:00,"休日に絶対やること

・平日と同じ時間に起きる
・ジム
・スマホは午前中に使わない
・夜は早めに寝る

休日にリズムを崩すと月曜が地獄になる。

俺は休日の概念を捨ててから人生が変わった。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-14 07:09:26,"健康は当然の犠牲。rich piana bulking dietで調べてみ？
お前の基準が低すぎるだけ。 https://x.com/SH109693/status/2022560596491907300",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-14 08:35:00,"女の態度が変わった瞬間

・肩幅がデカくなった時
・姿勢が良くなった時
・清潔感が出た時
・自信がついた時
・沈黙にビビらなくなった時

顔は変わってない。

でも女の態度は180度変わった。

俺が証拠。

「女は性格が悪い」と感じるのは、お前に魅力が足りないだけ。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-14 09:45:00,"筋トレのモチベが下がった時にやってたこと

・とりあえずジムに行く
・軽い重量でいいからやる
・ビフォーアフター写真を見る
・筋トレ系YouTubeを見る
・1種目だけでも終わらせる

続ければ勝手に好きになるよ。

今はモチベに頼らない。
行けば勝手にやる気出る。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-14 10:04:00,"チー牛時代にやってた無駄なこと

・オナ禁に全賭け
・モテテクを漁る
・高い服を買う
・サプリに頼る
・自重トレで満足

俺は1年以上これで遠回りした。

結局、睡眠と筋トレと食事が全て。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-14 10:17:00,"男磨きで後悔してること

・もっと早く始めればよかった
・オナ禁に時間を使いすぎた
・サプリに金を使いすぎた
・自重トレで1年無駄にした
・モテテクを信じすぎた

俺の失敗を踏み台にしろ。

遠回りする必要はない。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-14 10:24:00,"スマホを触りたくなった時にやること

・5秒待ってから開く
・外に出て歩く
・電源を切る
・本を開く
・深呼吸する

俺はこれでスクリーンタイムを5時間減らした。

意志力で我慢するな。行動で上書きしろ。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-15 02:39:48,"童貞がモテ始めた時のサイン

・照れ笑いされる
・女のボディタッチ
・私的な質問をされる
・物理的に近づいてくる
・平均レベルとマッチする
・ストーリーにいいねが来る
・相手の声が高くなる
・目の瞳孔が開いている
・アイコンタクトが増える

これが3つクリアできていれば、あとはお前の押し次第",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-15 03:00:02,"男磨きコンテンツに群がる層は弱者しかいない。

「今まで努力を怠ってきた人」がメイン層。

幼少期からスポーツ等が習慣化している男は わざわざ「男磨き」という概念に頼らない。

この世に性別は2つしかないから男磨きなんて当たり前の事。

呼吸のようにやれ。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-15 05:37:09,"チー牛がやめるべき習慣

・推し活
・冷笑主義
・ポルノ
・朝のスマホ
・徹夜でゲーム
・スポーツ観戦

俺は全部やってた。

全部やめたら3ヶ月で別人になった。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-15 06:00:01,"スマホ依存だった頃の俺

・起きた瞬間X
・飯食いながらX
・トイレにスマホ持ち込む
・寝る直前までSNS
・スクリーンタイム10時間

今の俺

・朝はスマホ触らない
・飯は飯に集中
・トイレは手ぶら
・19時以降はスマホ別室
・スクリーンタイム1時間

人生の自由時間が9時間増えた。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-15 06:31:38,"自称清潔感のある男

・3回歯磨きします
・服は必ず洗います
・月1で髪切ります
・毎日、お風呂入ってます

本当に清潔感のある男

・歯列矯正
・シンプルコーデ
・毎日ヘアセット
・もみあげをセルフケア
・体型維持
・スキンケア
・眉サロン&amp;毎日セルフケア

「清潔度」と「清潔感」は全く違う概念",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-15 07:25:26,"非モテの認知のゆがみ

・女は性格が悪い
→女は非モテに対して性格が悪い

・筋トレやったらモテる
→コミュ障なら無理

・オシャレしたらモテる
→顔、体格のトータル次第

・マチアプは誰でも彼女が出来る
→下位80％は運営の養分

・「大企業入って女を見返すやで」
→嫁からATM扱い",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-15 07:42:26,"ASDは全員、筋トレした方がいい。

・孤独に不安を覚えない性格
・同じ事を狂ったようにやり続ける性格

これと筋トレの相性が良すぎる。

なおかつ、究極の個人スポーツだから、煩わしい人間関係もない。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-15 08:33:00,"非モテの休日の過ごし方

・昼まで寝る
・X無限スクロール
・徹夜でゲーム
・日曜の夜に絶望

上位20%の男の休日

・平日と同じ時間に起きる
・午前中に副業
・午後にジム
・月曜も普通に迎える

俺は休日の使い方を変えてから人生変わった。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-15 08:38:00,"ヒョロガリを抜け出した瞬間

・食事のPFCを意識した時
・毎日体重計に乗った時
・週3でジムに通い始めた時
・プロテインを習慣化した時

特別なことは何もしてない。

俺は「当たり前」を当たり前にやっただけ。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-15 09:41:00,"自信がついた瞬間

・体重が5kg増えた時
・ベンチプレスが60kg挙がった時
・鏡で筋肉の変化が見えたとき
・女の態度が変わった時
・男からリスペクトされた時

根拠のある自信は強力。

必ず自信は努力でつく。俺が証拠。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-15 09:46:00,"非モテの食事 vs モテる男の食事

非モテ
・朝食抜き
・昼はカップ麺
・夜はコンビニ弁当
・間食はお菓子

モテる男
・朝は卵と米
・昼は鶏胸肉と米
・夜は魚と野菜
・間食はプロテイン

俺は食事を変えてから体型も肌も変わった。

食事が最大のスキンケア。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-15 09:48:29,"筋肉が欲しいなら

「デカい奴が偉い」
「強い奴が正義」

このくらい歪んだマインドを持て。

「過去の自分と比較」も大事。
でもそれだけじゃぬるい。

現実には、デカい奴が尊敬され、強い奴が一目置かれる。

ヒョロガリだった私が9ヶ月で＋14kgできたのは、
この歪んだ価値観のおかげ。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-15 10:00:00,"筋トレで遠回りしたこと

・自重トレで1年無駄にした
・サプリに金を使いすぎた
・高重量から逃げていた
・食事量を軽視してた
・腕立て伏せで満足してた

俺の失敗を踏み台にしろ。

デカくなるには週5でジム。飯をしっかり食う。寝る。
これだけ。

難しいことを考える必要はない。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-15 10:26:00,"チー牛を卒業するまでの期間

1ヶ月目：何も変わらない
2ヶ月目：少し体が締まる
3ヶ月目：自分で変化に気づく
6ヶ月目：周りに言われる
1年目：完全に別人

俺は1年かかった。

ほとんどの奴が2ヶ月目で辞める。だから差がつく。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-15 21:42:00,"チー牛の朝 vs 上位20%の男の朝

チー牛
・ギリギリに起きる
・スマホで時間を溶かす
・朝飯抜き
・バタバタで家を出る

上位20%
・余裕を持って起きる
・スマホは触らない
・朝飯を食う
・髪をセットしてから出発

朝の過ごし方で1日が決まる。俺は朝を変えてから全部変わった。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-16 03:00:01,"努力が続かなかった頃の俺

・モチベに頼る
・完璧を目指す
・ゲーム中毒
・計画の練りすぎ

今の俺

・モチベは無視
・70点でOK
・とりあえず続ける
・失敗しても翌日やる

継続のコツは「ハードルを下げる」こと。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-16 05:29:30,"スマホ依存の本質はスクリーンタイムではありません。

スマホがあなたの目標達成を邪魔しているか否かです。

邪魔していると感じているなら、使用を控えてみましょう。

目標達成が出来ていれば、10時間触ろうが、10回シコってようがどうでもいい話です。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-16 06:35:00,"残念ながら、男の低身長にメリットは一つもありません。
恋愛面はもちろん、交渉の場においても不利であることが分かっています。

あなたがこれを聞いて「他の要素を伸ばそう」と思うか「何をしても無駄」と思うかで未来は決まります。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-16 06:59:44,"スマホ依存を治したい人に、この５冊を推奨。

①デジタル・ミニマリスト
②僕らはそれに抵抗できない
③スマホ脳
④インターネットポルノ中毒
⑤無 https://x.com/puregrinding23/status/2022913768653734192",https://note.com/puregrinding1/n/n75b3881b4678,https://pbs.twimg.com/media/HBQsIIOa0AARlOi.jpg
2026-02-16 09:49:00,"人生変わった習慣ランキング

1位：7時間睡眠
2位：週5の筋トレ
3位：スマホ断ち
4位：朝散歩
5位：タンパク質を意識した食事

全部地味。でも全部効いた。

俺はこれで1年でチー牛を卒業した。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-16 09:52:00,"モテない奴の自己投資

・モテテク教材
・高いブランド服
・サプリ大量購入
・香水
・チー牛状態でマチアプ課金

モテる奴の自己投資

・ジム会費
・自炊
・睡眠環境
・美容院
・本

優先順位を間違えるな。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-16 09:57:00,"非モテのマインド

・ありのまま
・すぐ女を追う
・必死さが滲み出てる
・自己評価が低い
・他責

モテる奴のマインド

・常に自分を磨いてる
・仕事、趣味優先
・余裕がある
・自己評価が高い
・行動で示す

俺も昔は上だった。まず自分を変えろ。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-16 10:30:00,"7日以上オナ禁できてしまう男はキ〇タマが小さい。

それは自己管理能力ではない。

性欲が下がっているだけ。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-16 10:54:00,"睡眠を軽視してた頃の俺

・5時間睡眠
・毎日眠い
・集中力ゼロ
・筋トレの効果が出ない
・メンタル不安定

今の俺

・7時間以上睡眠
・朝からディープワーク
・フロー状態
・筋トレの成果が出る
・メンタル安定

睡眠は全ての土台。ここを削るな。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-16 21:58:00,"朝スマホをやめて起きた変化

・二度寝しなくなった
・午前中の集中力が爆上がり
・頭がクリアな状態で1日が始まる
・夜の睡眠の質も上がった
・漠然とした不安が消えた

朝スマホは1日を殺す行為。

俺は目覚ましを時計に変えてから人生変わった。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-17 02:53:00,"あなたがチー牛顔である理由。

・一重
・口呼吸
・メガネ
・表情筋不足
・もみあげを放置
・舌で歯を押している
・ストレートネック
・テストステロン不足
・体脂肪率20%以上
・ゲジ眉
・遺伝的

これらを全てコンプリートしたらチー牛顔を作ることが出来ます。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-17 03:00:02,"ジム行かない奴の言い訳

・時間がない
・金がない
・近くにジムがない
・何すればいいかわからない
・人目が気になる

ジム契約した後の現実

・時間は作るもの
・月8000円は飲み会1回分
・最寄り駅にある
・YouTubeで全部学べた
・誰も俺を見てなかった

全部やらない理由だった。俺も同じだった。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-17 03:12:43,"【ご報告】
フォロワー1000人達成しました！
いつもいいね送ってくださる皆様ありがとうございます！

バズりすぎて通知がパンクしているため、リプ返せていないかもしれないです🙇",https://note.com/puregrinding1/n/n75b3881b4678,https://pbs.twimg.com/media/HBVBx6NbcAMW9gy.png
2026-02-17 06:14:00,"非モテ時代の夜の過ごし方

・帰宅してすぐスマホ
・ダラダラYouTube
・夜食にカップ麺
・深夜までポルノ
・布団でスマホ見ながら寝落ち

今の夜の過ごし方

・帰宅したらまず自炊
・夜飯は900kcal
・19時にスマホを別室へ
・入浴と読書
・21時台に就寝

俺は夜を変えてから朝が変わった。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-17 06:23:00,"スマホをトイレに持ち込んではいけない。

あなたがトイレで5分スマホをいじる。

7回トイレに行くとして、1日35分の浪費。

35分あれば
・読書25ページ
・筋トレ2種目
・ポスト3つ作成
・3000歩
のいずれかは可能。

凡人がマルチタスクをしようとするとロクなことない。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-17 08:01:00,"自閉症チー牛だった頃の俺

・目を見て話せない
・声が小さい
・沈黙が怖い
・何を話せばいいかわからない
・人と会うのが億劫

今の俺

・普通に目を見て話す
・腹から声を出す
・沈黙＝ムード
・何も考えずに話す
・人と会うのは学び

自信がつけばコミュ力は勝手に上がる。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-17 09:04:00,"一生ヒョロガリの食事

・朝食抜き
・昼は菓子パン
・夜だけドカ食い
・タンパク質不足
・カロリー計算しない

9か月で14kg増やした俺の食事

・5食食べる
・米3合
・液体カロリーに頼る
・毎食タンパク質を入れる
・オーバー300kcalは厳守

食事を変えれば体は変わる。俺が証拠。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-17 09:41:00,"人目を気にしなくなる方法

・ナンパ
・海外旅行
・頼みごとをする
・大講堂でプレゼン
・エスカレーター右側で止まる
・街で「天皇陛下万歳」と叫ぶ
・電車でスピーカーで曲を流す
・シンテイルの真似して自転車を漕ぐ

私は全部やりました

二度と会わない人の目はどうでもいいと思えたら勝ちです。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-17 10:08:00,"行動できない奴の考え方

・完璧じゃないと始められない
・失敗が怖い
・時間がない
・才能がない
・環境が悪い

行動できる奴の考え方

・60点で始める
・失敗は経験
・時間は作る
・才能より継続
・環境を変えられない自分が悪い",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-17 11:11:00,"チー牛が最初の1ヶ月でやるべきこと

・美容院
・週3で筋トレ
・眉毛を整える
・ゲームを捨てる
・マチアプで惨敗
・7時間睡眠習慣化
・毎日体重計に乗る
・スマホを2時間以内にする

サプリとかモテテクは後でいい。

俺の最初の1ヶ月にこれを始めて人生変わった。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-17 12:13:00,"睡眠投資ランキング

1位：マットレス
2位：デジタルデトックス
3位：テープライト
4位：メラトニンサプリ
5位：目覚まし時計

私はこれで4んだように寝ています。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-17 22:25:00,"筋トレが続かない奴の特徴

・モチベに頼る
・最初から週5でやろうとする
・完璧なメニューを探し続ける
・「1週間で腹筋を割る」を真に受ける

筋トレが続く奴の特徴

・モチベは無視
・プログラム厳守
・週3から始める
・まずBIG3だけやる
・ジムと契約

俺も最初は上だった。続けることが全て。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-17 22:58:52,"スマホゾンビの生態

・朝ベッドでX
・通勤通学中もX
・5分に1回通知確認
・通知音でドーパミン分泌
・人生の悩みはAIに丸投げ
・歩く時は常に音楽。内省ゼロ
・店は自分で探さずインスタ任せ

スマホゾンビは「思考」していない。

ただ刺激に反応しているだけ。クオリアを持たない。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-18 06:33:00,"ヒョロガリが太れない理由

・食べてるつもりで食べてない
・朝食を抜く
・炭水化物が足りない
・カロリー計算してない
・調べることを怠る

ヒョロガリが太る方法

・カロリーを計算する
・朝から食う
・タンパク質は体重×2g
・食えないなら飲む
・勉強する

俺はこれで9ヶ月で14kg増えた。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-18 07:46:00,"女に見せてはいけない弱み

・童貞
・貧乏
・毒親
・卓球部
・発達障害
・非モテな過去
・女性経験の少なさ

女は全員、ナチュラル強者を好む。

武士は食わねど高楊枝。

童貞だったとしても今までモテてきたように振るまえ。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-18 09:13:00,"受け身の男は人生舐めすぎ。

女と会うときはお前が最初に声をかけるべき。

最初に声をかけた方が主導権を握れる。

シンプルに第一声がその後の流れを決める。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-18 09:38:00,"20代でやるべきこと

・女遊び
・週3以上の筋トレ
・ダーティバルク
・妻を見つける
・貯金より投資or経験
・睡眠を削らない
・事業で稼ぐ経験をする

20代でやるべきじゃないこと

・冷笑
・夜更かし
・スポーツ観戦
・推し活
・ゲーム習慣

20代前半の自戒です。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-18 09:40:00,"メンタルが安定しない奴の習慣

・睡眠不足
・運動しない
・スマホ依存
・日光不足
・人と話さない

メンタルが安定してる奴の習慣

・7時間以上睡眠
・週3で運動
・スマホを制限
・朝散歩の習慣
・定期的に人と会う

俺はこれでメンタルが安定した。全部繋がってる。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-18 09:41:00,"チー牛状態でマチアプやる男はアホ。

なぜなら、女は上位20%の男にしか興味がないから。
（Tinderの データで証明済み）

その金や時間を自己研鑽に投じるのが賢い。

美容室に行け。金を稼げ。ジムに行け。…",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-18 09:43:00,"女の反応が悪い奴の特徴

・必死さが出てる
・自分の話ばかり
・清潔感がない
・自信がない
・すぐLINEを返す

女の反応が良い奴の特徴

・余裕がある
・相手の話を聞く
・清潔感がある
・自信がある
・自分のペースで返す

女を追う前にまず自分を磨け。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-18 10:41:00,"継続できない奴の考え方

・100点じゃないと意味ない
・毎日やらないとダメ
・サボったら終わり
・すぐ結果が欲しい
・トップと比較する

継続できる奴の考え方

・60点でOK
・週3でも十分
・サボっても翌日やる
・3ヶ月は結果を求めない
・過去の自分と比較する

俺はこれで三日坊主を治せた。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-18 11:19:00,"完璧主義は素晴らしいことです。

ジョブズを始め、ブチ抜いた結果を出す人はいつも完璧主義者です。

しかし、継続できなければ結果は出ません。

なので、100点を目指し1週間で挫折するよりも、70点以上を365日継続していきましょう。

凡人の我々が天才に並ぶための心の持ち方です。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-18 20:51:00,"朝に絶対やること

・同じ時間に起きる
・水＋電解質を飲む
・カーテンを開ける
・10分の散歩
・スマホを見ない

朝に絶対やらないこと

・二度寝
・ベッドでダラダラ
・SNSチェック
・ニュースを見る
・ギリギリまで寝る

俺は朝のルーティンを変えてから1日の質が変わった。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-18 21:44:00,"成果が出ない奴の1日

・朝ギリギリに起きる
・通勤中にSNS
・仕事中もスマホチラチラ
・帰宅後ダラダラ
・夜更かし

成果が出る奴の1日

・朝余裕を持って起きる
・通勤・通学は音声学習
・仕事に集中
・帰宅後はジムか自己投資
・早めに寝る",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-19 02:46:00,"チー牛の金の使い方

・ソシャゲ課金
・推しのグッズ
・コンビニ飯
・エナジードリンク
・高いスニーカー

上位20%の男の金の使い方

・ジム会費
・食材
・美容院
・本
・睡眠環境

俺も昔は上だった。金の使い方で人生変わる。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-19 02:57:00,"生物的な強さは偉大。  

思い返してみれば、学生時代の学年主任は「体格のいい体育教師」だった。  

体格がいいというだけで、ある程度リーダーシップ、統率力は生まれる。  

だから私は「何も考えずに身体だけ鍛えれば7割の悩みは解決する」と本気で思ってる。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-19 09:42:12,"今日やったこと

・有酸素20分
・2記事執筆（下書き）
・10ポスト作成
・筋トレ（脚、DL）",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-19 09:45:00,"人生を変えたいなら最初にやること

1位：睡眠を7時間以上にする
2位：スマホを2時間以内にする
3位：週3でジムに行く
4位：タンパク質を意識する
5位：朝のスマホをやめる

全部同時にやろうとするな。

俺は睡眠から始めた。1つずつ変えていけばいい。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-19 09:48:00,"自己肯定感が低い奴の習慣

・夜更かし
・スマホ依存
・運動しない
・自分との約束を守らない
・トップと比較する

自己肯定感が高い奴の習慣

・早寝早起き
・スマホを制限
・週3で筋トレ
・自分との約束を守る
・過去の自分と比較する

自己肯定感は習慣で作れる。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-19 10:48:00,"デブが痩せない理由

・食べてないつもりで食べてる
・飲み物のカロリーを無視
・週末にドカ食い
・運動だけで痩せようとする
・睡眠不足

デブが痩せる方法

・全部記録する
・飲み物は水かお茶
・週末も食事を管理
・運動+食事制限
・8時間睡眠

カロリー計算しろ。数字は嘘つかない。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-19 10:51:00,"筋トレ初心者がやりがちな失敗

・いきなり毎日やる
・自重トレで満足
・プロテインだけ飲んで安心
・食事を変えない
・フォームを無視

筋トレ初心者がやるべきこと

・週3から始める
・ジムでBIG3
・食事を見直す
・睡眠を確保
・フォームを学ぶ

俺も最初は上だった。遠回りするな。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-19 10:56:00,"堕落してる奴へ。
これだけは守れ

・水2L
・3000歩
・6時間睡眠
・朝に日光を浴びる
・ノートでタスク整理
・体重×2gのタンパク質
・スマホを持たずに30分散歩

高い目標を立てるから、ハードルを越えれず堕落に戻ってしまう。

堕落を抜けるには小さなステップで十分。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-19 11:55:00,"お前がスマホを見てる間、俺は寝ている。

お前が朝活をやっている間、俺は寝ている。

お前が寝ている間、もちろん俺は寝ている。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-19 21:52:00,"集中力がない奴の環境

・スマホが手元にある
・通知がオン
・デスクが散らかってる
・BGMが歌詞付き
・SNSのタブが開いてる

集中力がある奴の環境

・スマホは別室
・通知は全オフ
・デスクは最小限
・BGMは歌詞なし
・作業に必要なものだけ

集中力は意志力じゃなく環境で決まる。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-20 02:58:00,"チー牛時代の自己投資

・脱毛
・自己啓発本の積読
・サプリ大量購入
・家庭用脱毛器

脱チー牛するための自己投資

・ジム会費
・プロテイン
・美容院
・本（メルカリ）
・睡眠環境

脱毛はアホです。
髭が似合うような体格になっていこう。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-20 03:11:00,"たかが1年、モテを捨てて自己研鑽したところで1年後にもアプリや街に女はいる。

たった1年でモテと金が手に入るなら、割に合うと思わない？",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-20 08:07:00,"筋トレを休む勇気も重要。

・風邪
・怪我
・睡眠不足
などがある中でジムに行ってもクソトレにしかならない。

休んで回復を待つべき。
1週間程度で筋肉が落ちることはないから安心していい。

まあ予防は大前提だが。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-20 09:01:00,"痩せない奴の言い訳

・食べてないのに太る
・体質だから仕方ない
・運動する時間がない
・ストレスで食べちゃう
・明日から本気出す

痩せる奴の考え方

・カロリーを計算してないだけ
・体質は言い訳
・時間は作れる
・ストレス解消を運動にする
・今日からやる",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-20 09:08:00,"筋トレだけしてモテることはない。

でも、病的なヒョロガリorデブは例外。

私は前者だった。
筋トレに出会う前は体重39kgのヒョロガリ。

そんな奴がブクブクになるまで増量して、
絞った状態で70kg前後の身体を作ったら
そりゃ人生変わるよねって話。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-20 09:55:00,"モテない奴のマインド

・顔が全て
・俺には無理
・女は性格が悪い
・出会いがない
・努力しても意味ない

モテる奴のマインド

・顔は変わる
・俺ならできる
・自分の市場価値の問題
・出会いは作る
・結果＝努力

俺も昔は上だった。マインドを変えろ。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-20 09:56:00,"行動が遅い奴の特徴

・完璧を求める
・情報収集で満足
・失敗を恐れる
・明日やろうとする
・やらない理由を探す

行動が早い奴の特徴

・60点で始める
・動きながら学ぶ
・失敗を経験と捉える
・今日やる
・やる理由を探す

俺も昔は上だった。まず動け。",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-20 10:58:00,"上位20%に入るためにやめるべきこと

・ゲーム
・夜更かし
・朝のスマホ
・小食
・言い訳

上位20%に入るために始めたこと

・週5筋トレ
・7時間睡眠
・朝散歩
・肉を食いまくる
・スマホ制限

特別なことは何もない。俺は「当たり前」をやっただけ。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-20 11:19:20,"今日やったこと

・腹筋
・ブログ1記事執筆
・10ポスト作成
・筋トレ（背中）

毎日、同じことの繰り返しでおｋ",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-20 11:55:00,"夜にやめたこと

・寝る前のスマホ
・カフェイン（15時以降）
・夜食
・激しい筋トレ
・明るい照明

夜に始めたこと

・21時以降スマホ別室
・タスク整理
・軽いストレッチ
・読書
・間接照明

俺は夜の過ごし方を変えて睡眠の質が爆上がりした。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-20 21:02:00,"スマホ依存の奴の特徴

・起きた瞬間スマホ
・通知が気になる
・充電が切れると不安
・トイレにも持っていく
・寝る直前まで見てる

スマホを制御してる奴の特徴

・朝はスマホ触らない
・通知は全オフ
・充電は別室
・トイレは手ぶら
・21時以降は見ない

俺は制御できるようになって人生変わった。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-21 03:04:00,"ジムで伸びない奴の特徴

・毎回同じ重量
・インターバル1分
・高重量から逃げる
・追い込まない
・記録をつけない

ジムで伸びる奴の特徴

・少しずつ重量を上げる
・インターバル3分
・高重量にチャレンジ
・限界まで追い込む
・毎回記録する

俺も最初は上だった。意識を変えろ。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-21 07:19:00,"筋トレを始めて気づいたこと

・体が変わると自信がつく
・継続すれば誰でも変われる
・食事が4割
・睡眠を削るとクソトレになる
・ジムは最高の自己投資

俺は筋トレで人生の全てが変わった。

まだやってない奴は今日ジムに入会しろ。",https://note.com/puregrinding1/n/na60936ff3ad1,
2026-02-21 09:13:46,"スマホの衝動を抑えたい方へ

「スマホ触りてぇ」と思ったら5秒深呼吸する。
そのあとに触る。

これがかなり有効。

犬の「待て」と同じ原理で報酬を先送りにする力を養ってくれる。

スマホ中毒が完治することはないけど、軽減はする。

試してみて。",https://note.com/puregrinding1/n/n75b3881b4678,
2026-02-21 09:15:00,"努力が報われない奴の特徴

・方向が間違ってる
・量が足りない
・すぐ諦める
・継続できない
・人のせいにする

努力が報われる奴の特徴

・正しい方向に進む
・十分な量をこなす
・3ヶ月は続ける
・ルーティン化
・全部自分の責任",https://note.com/puregrinding1/n/n4eabc4c9b556,
2026-02-21 10:08:58,"今日やったこと

・9時間睡眠
・10ポスト作成
・1記事執筆

10日で1000人にフォローしていただきました👏

記事ではポストの深堀りをしています。
4月末から配信予定です。",https://note.com/puregrinding1/n/n4eabc4c9b556,
